B_BUS_ID;B_LEA_OR_ENTITY_NAME;F_CITY;C_FLEET_OPERATOR_1_IF_APPLICABLE;N_CURRENT_STATUS_OF_BUS;O_BATCH;T_BUS_OEM;U_ELECTRIC_POWERTRAIN_MANUFACTURER;V_MODEL;W_TYPE;X_DEALER;Y_MULTIPLE_FUNDING_SOURCES_USED;Z_FUNDING_SOURCE_1;AA_AGENCY_ADMINISTERING_FUNDS_1;Z_FUNDING_SOURCE_2;AB_DOLLAR_AMOUNT_TOWARD_BUS;AE_DOLLAR_AMOUNT_TOWARD_CHARGER;A_DATE_OF_MOST_RECENT_SOURCE;B_SOURCE_1;B_SOURCE_2;LEA_ID_NON_TRIM;QUARTER_AWARDED;ANNEE_ORDERED;QUARTER_ORDERED;ANNEE_DELIVERED;QUARTER_DELIVERED;ANNEE_OPERATING;QUARTER_OPERATING;fundraiser_1 montant;fundraiser-2 montant;LEA_ID;ANNEE_AWARDED;date_awarded;date_ordered;date_delivered;date_operating;awarded_to_ordered;ordered_to_delivered;delivered_to_operating
26;Twin Rivers Unified;McClellan;;Operating;1;Blue Bird;Cummins;;D;A-Z Bus Sales;True;California Climate Investments;California Air Resources Board (CARB);Community Air Protection Incentive Project;;;mercredi 31 ao?t 2022;https://www.abc10.com/article/entertainment/television/programs/morning-blend/twin-rivers-unified-school-district-rolls-out-5-new-fully-electric-school-buses/103-b14a65e8-b7f4-42da-998c-420bcebdedd8;https://stnonline.com/industry-releases/first-zero-emission-all-electric-blue-bird-school-buses-delivered-in-n-california/;601332;;;;2019;4;;;;;601332;2017;01/01/2017;;01/04/2019;;;;
27;Twin Rivers Unified;McClellan;;Operating;1;Blue Bird;Cummins;;D;A-Z Bus Sales;True;California Climate Investments;California Air Resources Board (CARB);Community Air Protection Incentive Project;;;mercredi 31 ao?t 2022;https://www.abc10.com/article/entertainment/television/programs/morning-blend/twin-rivers-unified-school-district-rolls-out-5-new-fully-electric-school-buses/103-b14a65e8-b7f4-42da-998c-420bcebdedd8;https://stnonline.com/industry-releases/first-zero-emission-all-electric-blue-bird-school-buses-delivered-in-n-california/;601332;;;;2019;4;;;;;601332;2017;01/01/2017;;01/04/2019;;;;
28;Twin Rivers Unified;McClellan;;Operating;1;Blue Bird;Cummins;;D;A-Z Bus Sales;True;California Climate Investments;California Air Resources Board (CARB);Community Air Protection Incentive Project;;;mercredi 31 ao?t 2022;https://www.abc10.com/article/entertainment/television/programs/morning-blend/twin-rivers-unified-school-district-rolls-out-5-new-fully-electric-school-buses/103-b14a65e8-b7f4-42da-998c-420bcebdedd8;https://stnonline.com/industry-releases/first-zero-emission-all-electric-blue-bird-school-buses-delivered-in-n-california/;601332;;;;2019;4;;;;;601332;2017;01/01/2017;;01/04/2019;;;;
29;Twin Rivers Unified;McClellan;;Operating;1;Blue Bird;Cummins;;D;A-Z Bus Sales;True;California Climate Investments;California Air Resources Board (CARB);Community Air Protection Incentive Project;;;mercredi 31 ao?t 2022;https://www.abc10.com/article/entertainment/television/programs/morning-blend/twin-rivers-unified-school-district-rolls-out-5-new-fully-electric-school-buses/103-b14a65e8-b7f4-42da-998c-420bcebdedd8;https://stnonline.com/industry-releases/first-zero-emission-all-electric-blue-bird-school-buses-delivered-in-n-california/;601332;;;;2019;4;;;;;601332;2017;01/01/2017;;01/04/2019;;;;
37;Twin Rivers Unified;McClellan;;Operating;3;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;vendredi 21 octobre 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;10;;;;;;;;;601332;2019;01/10/2019;;;;;;
53;Twin Rivers Unified;McClellan;;Operating;3;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;vendredi 21 octobre 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;10;;;;;;;;;601332;2019;01/10/2019;;;;;;
54;Twin Rivers Unified;McClellan;;Operating;3;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;vendredi 21 octobre 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;10;;;;;;;;;601332;2019;01/10/2019;;;;;;
55;Twin Rivers Unified;McClellan;;Operating;3;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;vendredi 21 octobre 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;10;;;;;;;;;601332;2019;01/10/2019;;;;;;
56;Twin Rivers Unified;McClellan;;Operating;3;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;jeudi 15 juin 2023;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;10;;;;;;;;;601332;2019;01/10/2019;;;;;;
61;Twin Rivers Unified;McClellan;;Awarded;4;Collins;Motiv Power Systems;EPIC E-450;A;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;mercredi 31 ao?t 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;4;;;;;;;;;601332;2021;01/04/2021;;;;;;
62;Twin Rivers Unified;McClellan;;Awarded;4;Collins;Motiv Power Systems;EPIC E-450;A;;True;Community Air Protection Incentive Project;California Air Resources Board (CARB);California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);;;mercredi 31 ao?t 2022;https://stnonline.com/multimedia/free-webinar-putting-epa-funding-to-work-how-to-turn-grant-dollars-into-successful-projects/;http://www.airquality.org/air-quality-health/community-air-protection/community-air-protection-program-incentives/cap-projects;601332;4;;;;;;;;;601332;2021;01/04/2021;;;;;;
1;West Grand School District No. 1;KREMMLING;;Operating;1;Blue Bird;Cummins;All American RE;D;;True;ALT Fuels Colorado;Regional Air Quality Council;VW Settlement;;;lundi 15 mai 2023;https://grandgazette.net/electric-bus-arrives-in-west-grand/;https://lcv.org/wp-content/uploads/2020/12/cefa-report-2020.pdf;805070;10;;;2021;1;;;;;805070;2019;01/10/2019;;01/01/2021;;;;
1;CLARK COUNTY SCHOOL DISTRICT;LAS VEGAS;;Delivered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;BusWest;True;Diesel Emissions Reduction Act (DERA) grant;Environmental Protection Agency (EPA);VW Settlement;;;lundi 9 janvier 2023;https://www.westcoastcollaborative.org/files/grants/2020/2020-dera-state-ndep-electric-schoolbus-09-2020.pdf;https://www.ktnv.com/news/clark-county-school-district-students-will-soon-arrive-to-school-in-an-electric-school-bus;3200060;;;;2023;1;;;;;3200060;2020;01/01/2020;;01/01/2023;;;;
1;Clovis Unified;Clovis;;Delivered;2;Blue Bird;;;D;A-Z Bus Sales;True;VW Settlement;California Air Resources Board (CARB);EV Fleet Program;;;vendredi 13 mai 2022;https://www.californiavwtrust.org/results/;A-Z Bus Sales Facebook post, 7/27/21;609030;7;;;2021;7;;;;;609030;2020;01/07/2020;;01/07/2021;;;;
2;Clovis Unified;Clovis;;Delivered;2;Blue Bird;;;D;A-Z Bus Sales;True;VW Settlement;California Air Resources Board (CARB);EV Fleet Program;;;vendredi 13 mai 2022;https://www.californiavwtrust.org/results/;A-Z Bus Sales Facebook post, 7/27/21;609030;7;;;2021;7;;;;;609030;2020;01/07/2020;;01/07/2021;;;;
2;Frederick County Public Schools;Frederick;;Operating;1;;;;;;True;VW Settlement;Maryland Department of the Environment;Fiat Chrysler Automobiles and Bosch settlement;;;vendredi 30 septembre 2022;https://news.maryland.gov/mde/2019/09/26/department-of-the-environment-funds-electric-and-alternative-fuel-school-buses-under-volkswagen-settlement/;https://news.yahoo.com/two-fully-electric-school-buses-065100539.html;2400330;7;;;;;;;;;2400330;2019;01/07/2019;;;;;;
1;Prince George's County Public Schools;Upper Marlboro;;Delivered;1;;;;;;True;VW Settlement;Maryland Department of the Environment;Fiat Chrysler Automobiles and Bosch settlement;;;jeudi 15 septembre 2022;https://mde.maryland.gov/programs/Air/MobileSources/Documents/MDE%20Alt%20Fuel%20School%20Bus%20Appendix%20D-4.pdf;https://news.maryland.gov/mde/2019/09/26/department-of-the-environment-funds-electric-and-alternative-fuel-school-buses-under-volkswagen-settlement/;2400510;7;;;;;;;;;2400510;2019;01/07/2019;;;;;;
1;CARROLLTON R-VII;CARROLLTON;;Awarded;1;;;;;;True;Community Facilities Grant;U.S. Department of Agriculture;VW Settlement;;;jeudi 1 d?cembre 2022;https://www.kmmo.com/2022/01/27/carrollton-r-7-and-an-area-organization-will-receive-project-funding-from-the-usda/;https://dnr.mo.gov/document-search/fiscal-year-2022-volkswagen-school-bus-awards;2907380;1;;;;;;;;;2907380;2022;01/01/2022;;;;;;
1;CARSON CITY SCHOOL DISTRICT;CARSON CITY;;Delivered;1;Blue Bird;;All American RE;D;;True;Electric School Bus Incentive Program;NV Energy;VW Settlement;;;vendredi 14 avril 2023;https://www.nevadaappeal.com/news/2021/nov/28/carson-schools-roll-out-plan-purchase-electric-bus/;https://www.nevadaappeal.com/news/2023/apr/14/carson-city-school-district-welcomes-first-electric-bus/;3200390;10;;;2023;4;;;;;3200390;2021;01/10/2021;;01/04/2023;;;;
2;CARSON CITY SCHOOL DISTRICT;CARSON CITY;;Ordered;1;;;;;;True;Electric School Bus Incentive Program;NV Energy;VW Settlement;;;vendredi 14 avril 2023;https://www.nevadaappeal.com/news/2021/nov/28/carson-schools-roll-out-plan-purchase-electric-bus/;https://www.nevadaappeal.com/news/2023/apr/14/carson-city-school-district-welcomes-first-electric-bus/;3200390;10;;;;;;;;;3200390;2021;01/10/2021;;;;;;
1;WASHOE COUNTY SCHOOL DISTRICT;RENO;;Awarded;1;Blue Bird;;T3RE 4006;D;Bryson Sales and Service;True;Diesel Emissions Reduction Act (DERA) grant;Environmental Protection Agency (EPA);VW Settlement;;;mardi 26 juillet 2022;https://www.westcoastcollaborative.org/files/grants/2020/2020-dera-state-ndep-electric-schoolbus-09-2020.pdf;https://go.boarddocs.com/nv/washoe/Board.nsf/goto?open&id=CEHT2A7537F3;3200480;7;;;;;;;;;3200480;2022;01/07/2022;;;;;;
1;Isaac Elementary District (4259);PHOENIX;;Delivered;1;Blue Bird;;;D;Canyon State Bus Sales;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 26 octobre 2022;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://www.azcentral.com/story/news/local/arizona-environment/2023/05/16/phoenix-school-district-is-helping-kids-learn-with-electric-buses/70222744007/;403960;10;;;2023;4;;;395000;0;403960;2022;01/10/2022;;01/04/2023;;;;
2;Isaac Elementary District (4259);PHOENIX;;Delivered;1;Blue Bird;;;;Canyon State Bus Sales;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 26 octobre 2022;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://www.azcentral.com/story/news/local/arizona-environment/2023/05/16/phoenix-school-district-is-helping-kids-learn-with-electric-buses/70222744007/;403960;10;;;2023;4;;;395000;0;403960;2022;01/10/2022;;01/04/2023;;;;
1;Cedar Unified District (4395);KEAMS CANYON;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;Arizona Bus Center;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;401810;10;2023;1;;;;;395000;0;401810;2022;01/10/2022;01/01/2023;;;92;;
1;Coon Rapids-Bayard Comm School District;Coon Rapids;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;Truck Center Companies;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;1908070;10;2023;1;;;;;395000;0;1908070;2022;01/10/2022;01/01/2023;;;92;;
1;IKM-Manning Comm School District;Manning;;Ordered;1;Blue Bird;;Vision Electric;C;School Bus Sales Co.;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;1914880;10;2023;1;;;;;395000;0;1914880;2022;01/10/2022;01/01/2023;;;92;;
1;Dayton Public Schools;Biddeford;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2304860;10;2023;1;;;;;395000;0;2304860;2022;01/10/2022;01/01/2023;;;92;;
2;Dayton Public Schools;Biddeford;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2304860;10;2023;1;;;;;395000;0;2304860;2022;01/10/2022;01/01/2023;;;92;;
3;Dayton Public Schools;Biddeford;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2304860;10;2023;1;;;;;395000;0;2304860;2022;01/10/2022;01/01/2023;;;92;;
4;Dayton Public Schools;Biddeford;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2304860;10;2023;1;;;;;395000;0;2304860;2022;01/10/2022;01/01/2023;;;92;;
1;RSU 12;Somerville;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2314780;10;2023;4;;;;;395000;0;2314780;2022;01/10/2022;01/04/2023;;;182;;
2;RSU 12;Somerville;;Ordered;1;Thomas Built Buses;Proterra;Saf-T-Liner C2 Jouley;C;W.C. Cressey and Son;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2314780;10;2023;4;;;;;395000;0;2314780;2022;01/10/2022;01/04/2023;;;182;;
1;Lower Pioneer Valley Educational Collaborative;West Springfield;;Ordered;1;Blue Bird;;Vision Electric;C;Andco;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2500584;10;2023;4;;;;;395000;0;2500584;2022;01/10/2022;01/04/2023;;;182;;
2;Lower Pioneer Valley Educational Collaborative;West Springfield;;Ordered;1;Blue Bird;;Vision Electric;C;Andco;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2500584;10;2023;4;;;;;395000;0;2500584;2022;01/10/2022;01/04/2023;;;182;;
3;Lower Pioneer Valley Educational Collaborative;West Springfield;;Ordered;1;Blue Bird;;Vision Electric;C;Andco;False;Clean School Bus Rebate Program;Environmental Protection Agency (EPA);;375000;20000;mercredi 14 juin 2023;https://www.epa.gov/cleanschoolbus/awarded-clean-school-bus-program-rebates#Rebate-Funding;https://foiaonline.gov/foiaonline/action/public/submissionDetails?trackingNumber=EPA-2023-004062&type=Request;2500584;10;2023;4;;;;;395000;0;2500584;2022;01/10/2022;01/04/2023;;;182;;
